district,municipality,centroid_x,centroid_y
1058,1058083,546355.575960839,6033038.27909613
1058,1058084,545443.659555037,6034817.42550651
1058,1058085,541236.810621946,5990611.65912683
1058,1058086,544577.897751694,6008756.00495047
1058,1058087,562785.490237418,6053547.72789318
1058,1058088,547078.24801024,6027967.2546208
1058,1058089,529327.954125821,6020660.99769753
1058,1058090,548669.337440391,6041172.48254791
1058,1058091,560712.416470059,5997890.27512223
1058,1058092,570373.824695734,6021515.30899236
1058,1058093,559261.521871555,6021314.50043443
1058,1058094,560934.956105784,6008242.13639152
1058,1058096,559555.040164253,6026317.95692512
1058,1058097,534298.547453436,6021232.48641029
1058,1058098,562225.810634577,6000417.7240546
1058,1058099,557330.962723694,6042089.89466749
1058,1058100,531819.732796398,6000253.5400141
1058,1058101,545336.823540214,6002652.99998081
1058,1058102,553438.037206442,6031710.78958559
1058,1058103,546594.625035953,5990084.66945979
1058,1058104,567049.156277363,6019087.72405545
1058,1058105,567590.481012223,6015887.12619392
1058,1058106,548883.930611192,5996212.23135538
1058,1058107,569611.058546424,6014299.5604099
1058,1058108,565691.985607021,6001522.72221181
1058,1058109,570127.545654121,5999836.48077465
1058,1058110,560450.550623114,6031589.13623195
1058,1058111,545317.625593191,6023778.06463815
1058,1058112,566029.363804311,6024621.82468334
1058,1058113,539855.848676905,5999638.45422541
1058,1058115,545542.659717807,5998316.63540875
1058,1058116,564022.02630079,6034943.7244577
1058,1058117,554567.578285236,6002517.32299919
1058,1058118,538850.413250153,6013223.74101151
1058,1058119,528999.491556972,6002942.73639344
1058,1058120,547981.376108266,6000962.20070324
1058,1058121,565770.670368614,6032138.73235614
1058,1058122,550680.734332179,6019112.08954519
1058,1058123,549261.452974779,6033747.22884291
1058,1058124,546511.158432368,6014340.87212491
1058,1058125,538132.442488513,5995728.77565744
1058,1058126,568176.461195351,6022084.71610257
1058,1058127,538857.350954951,6027258.03212751
1058,1058128,560295.509585431,5987811.93836661
1058,1058129,529536.338330742,6007692.15018931
1058,1058130,565011.692922559,6021376.73076348
1058,1058131,547231.189958308,5995136.28424551
1058,1058132,548643.736121663,6020726.11946138
1058,1058133,569224.364480446,6005760.42922085
1058,1058134,542428.082033503,5997522.00794402
1058,1058135,542579.979276258,6017368.78990641
1058,1058136,542805.884845134,6021194.28575186
1058,1058137,553625.019039269,6044809.07371888
1058,1058138,565180.09387102,6015065.75825215
1058,1058139,566582.209846903,6012376.82264873
1058,1058140,547271.25225867,6018693.57569919
1058,1058141,563789.585728833,6012400.56015632
1058,1058142,561726.22356658,6023515.60515701
1058,1058143,567265.618390632,6005798.76062386
1058,1058144,563443.754938925,6002209.84162928
1058,1058145,572580.061353693,6009054.23037084
1058,1058146,549112.266478095,6015764.37347686
1058,1058147,558234.278400066,6001291.96325731
1058,1058148,540529.843221007,6011274.33469311
1058,1058150,570371.739612005,6035608.32085053
1058,1058151,532519.792017041,5995142.87817758
1058,1058152,553368.884418695,6024912.91425237
1058,1058153,564402.174869986,6006799.364262
1058,1058154,529340.818771038,6014435.01731962
1058,1058155,542993.275809554,6002932.17158591
1058,1058156,525505.183550363,5999437.90146253
1058,1058157,575011.379312447,6034383.66078138
1058,1058158,531389.584937479,6003511.17188148
1058,1058159,545415.939865032,5995109.15373992
1058,1058160,568401.256226171,6007574.92537402
1058,1058161,527766.510342299,5994117.59908935
1058,1058162,558932.200040325,6049129.24813724
1058,1058163,557578.298704868,5997632.66825749
1058,1058164,536712.439824835,5998910.07295603
1058,1058165,564765.010439936,6026918.08937263
1058,1058166,562566.246794002,6042977.43744184
1058,1058167,539654.804224376,5993115.18017665
1058,1058168,557761.672673007,6007691.44971979
1058,1058169,558607.058606236,5993153.20060664
1058,1058170,568349.68777549,6001572.31630135
1058,1058171,559027.196743492,6014421.01538581
1058,1058172,543059.753567683,6013714.84460186
1058,1058173,550927.303434185,6035273.13460019
1058,1058174,560360.288203691,6052221.10513794
1058,1058175,544602.466586806,6028276.51240904
1059,1059001,528737.514458259,6025506.11958614
1059,1059002,560046.524370764,6054064.07243705
1059,1059005,520124.561646774,6025318.07483474
1059,1059006,545196.359647241,6055823.89014586
1059,1059008,537779.099467024,6051418.90670739
1059,1059009,524487.937506741,6028901.80416056
1059,1059010,528047.165874733,6048990.69508651
1059,1059012,541927.594159366,6038874.34622397
1059,1059018,535700.422080906,6038118.6981843
1059,1059019,531913.855372924,6036654.87318791
1059,1059020,523059.174397206,6031689.48344964
1059,1059023,526433.739513883,6036766.58049625
1059,1059024,520698.093573132,6018778.20992197
1059,1059026,539203.080271265,6038582.41812547
1059,1059032,539953.609622927,6034913.62427784
1059,1059034,558932.80438905,6055022.68774824
1059,1059035,527614.740521837,6032693.64362146
1059,1059037,533277.862719382,6056705.9745663
1059,1059039,522613.803425415,6035637.33219721
1059,1059041,530190.159678674,6038470.38708315
1059,1059042,532838.676785307,6047980.81573682
1059,1059043,534946.230131274,6034140.95079598
1059,1059044,526445.44142633,6045149.66673267
1059,1059045,561452.490464591,6057633.53111343
1059,1059049,534064.582184706,6053153.8841345
1059,1059050,528174.406073293,6027917.90637508
1059,1059051,531538.458090018,6032950.52636619
1059,1059053,533960.485928806,6028319.89646491
1059,1059055,545619.852589202,6051369.18807413
1059,1059056,537384.783841168,6033293.08243964
1059,1059057,531249.080716846,6044283.61757007
1059,1059058,524328.190611541,6022109.63601154
1059,1059060,545471.009384667,6059175.84654966
1059,1059062,534061.92314508,6045172.97852082
1059,1059063,549382.356078944,6056370.77138432
1059,1059065,549353.476165905,6052397.14300738
1059,1059067,554377.909436655,6058739.43800944
1059,1059068,556274.516428752,6055616.78598169
1059,1059070,549185.958248762,6060263.46926961
1059,1059072,548868.39546726,6058081.77270796
1059,1059073,541289.098956595,6044038.14841582
1059,1059074,552605.78038791,6058303.23708895
1059,1059075,535862.437369858,6041700.83233482
1059,1059076,541910.117039698,6056209.41418459
1059,1059077,529653.951597933,6041207.01057958
1059,1059078,537582.916197871,6036048.02454413
1059,1059079,523743.127413907,6043264.50662809
1059,1059080,547933.834156873,6050705.81094736
1059,1059081,533806.881480427,6050543.36995019
1059,1059082,540685.660386238,6053690.57739827
1059,1059083,549649.016081335,6054376.56445226
1059,1059084,537552.426513337,6048921.01449765
1059,1059086,544705.414485765,6047422.45085085
1059,1059087,531039.489824811,6023235.66955687
1059,1059088,522705.660025131,6016117.45981962
1059,1059090,541237.958560006,6048760.3831757
1059,1059092,520475.278908544,6041265.39355612
1059,1059093,537946.58296652,6053972.6645029
1059,1059094,548545.723121318,6047679.92336042
1059,1059095,551416.953343443,6057393.34398719
1059,1059096,519584.293385172,6028714.28121233
1059,1059097,543362.940668999,6050867.14673612
1059,1059098,537416.21369007,6046201.34767512
1059,1059101,530790.183426813,6068205.32550449
1059,1059102,547020.786616312,6062227.39590999
1059,1059103,537096.232247319,6065125.53170216
1059,1059105,511356.219730416,6078153.43946188
1059,1059106,543905.001852883,6070704.46456054
1059,1059107,523047.726266006,6053232.39640294
1059,1059109,552075.749701919,6063020.89420109
1059,1059112,558332.059973963,6066721.09389986
1059,1059113,535784.466078638,6077176.23678006
1059,1059115,516944.194934623,6061766.82798449
1059,1059116,533553.776941744,6061347.48349669
1059,1059118,540861.618892667,6069771.61406123
1059,1059120,524632.350296403,6073908.65844962
1059,1059121,561481.74345361,6063547.39759912
1059,1059123,506861.633604899,6065996.41161313
1059,1059124,508096.040764574,6073251.88035977
1059,1059126,534103.272024599,6067531.89468679
1059,1059127,537906.197204374,6069114.23909255
1059,1059128,519155.452678946,6054225.09132454
1059,1059129,513648.245871524,6076395.24754901
1059,1059131,523032.099567471,6056790.1648218
1059,1059132,516777.1032301,6052919.00770417
1059,1059136,562062.286334626,6066385.51190583
1059,1059137,541159.30871038,6073481.03333909
1059,1059138,525049.222711168,6051367.38207453
1059,1059141,534208.924241208,6070587.36328137
1059,1059142,564635.369160125,6061735.93465307
1059,1059143,511155.690075769,6073592.85778854
1059,1059144,514910.252505014,6067068.09825794
1059,1059145,537727.973593975,6074278.57165067
1059,1059147,559615.229012592,6070637.63644837
1059,1059148,553188.426929255,6066772.94385636
1059,1059149,510545.29168406,6065226.23042333
1059,1059151,513752.55538621,6072208.96014396
1059,1059152,561249.295449697,6068182.52124543
1059,1059154,561672.148949514,6060972.30990603
1059,1059155,558436.502624693,6063159.9290243
1059,1059157,538429.392265215,6073198.33381129
1059,1059158,510148.416560153,6068916.51316635
1059,1059159,529879.866256606,6054979.08231247
1059,1059161,542560.196960299,6064302.57588634
1059,1059162,520702.025186926,6048012.87108426
1059,1059163,555018.005796331,6064536.19561572
1059,1059164,551122.430539239,6069247.61096652
1059,1059167,548300.362140204,6064123.86353733
1059,1059168,556143.418558914,6060947.22829308
1059,1059169,518235.691259896,6048954.47762786
1059,1059171,526107.152646026,6057284.84640783
1059,1059173,515069.006647536,6070158.5643176
1059,1059174,520599.455689587,6059640.92231794
1059,1059176,534281.192235178,6073489.65107743
1059,1059177,508910.636302014,6077597.50384958
1059,1059178,544257.281886542,6073610.46793551
1059,1059179,511788.982836167,6061037.85607292
1059,1059182,532025.738190527,6064946.93408387
1059,1059183,521481.681757631,6067792.87524884
1059,1059184,527712.895143819,6062360.36619932
1059,1059185,538263.952626272,6059142.52255891
1059,1059186,547514.716938117,6069331.99101572
1059,1059187,553244.324254036,6051869.33276754
1059,1059188,515417.456753495,6022656.8425526
1059,1059189,545718.38796532,6043853.75817329
1060,1060002,560219.184754955,5960541.67792082
1060,1060003,556204.716309209,5980416.84324266
1060,1060004,559403.643481428,5973999.12518528
1060,1060005,586176.58481651,5977810.80776496
1060,1060006,591197.568762169,5970777.27966816
1060,1060007,576271.261626765,5974576.16725354
1060,1060008,585640.330671626,5970928.97573595
1060,1060009,563745.03674863,5976163.83393083
1060,1060010,585687.977394485,5985349.37025967
1060,1060011,566760.183546503,5984317.32482596
1060,1060012,580873.95467222,5991380.64311606
1060,1060013,552439.497832251,5980646.17394438
1060,1060014,573137.741461222,5977025.87902355
1060,1060015,591661.453496452,5971746.92095716
1060,1060016,582219.486878591,5986012.80973935
1060,1060017,586344.735791188,5991748.48476776
1060,1060018,588340.071720323,5971026.09629086
1060,1060019,561124.965511237,5957249.93182117
1060,1060020,582155.724205351,5977968.89753423
1060,1060021,552002.249116114,5975425.38505694
1060,1060022,578167.701273519,5970150.277181
1060,1060023,557975.073937471,5977597.64440912
1060,1060024,594961.269209497,5975597.09221932
1060,1060025,599918.926999977,5990039.61032025
1060,1060026,576787.421187834,5989542.79934036
1060,1060027,563838.400340459,5981485.3275134
1060,1060028,571451.845582839,5988002.81895427
1060,1060029,581341.322036177,5966827.68321397
1060,1060030,586402.333044748,5981940.5160865
1060,1060031,554621.598441422,5977692.36591304
1060,1060033,558222.932543164,5983390.30925272
1060,1060034,570345.667374535,5972292.11513214
1060,1060035,555717.130645496,5983127.34785886
1060,1060036,566260.437003997,5973947.84947743
1060,1060037,554920.017558135,5967388.78340286
1060,1060038,570918.874191206,5979845.39606735
1060,1060039,566185.448877043,5959837.33646009
1060,1060040,555813.056230707,5975353.38250592
1060,1060041,583778.142220332,5975474.94751475
1060,1060042,570497.41126484,5965764.99791593
1060,1060043,576865.446121837,5962369.3072851
1060,1060044,561762.854547679,5964879.58717126
1060,1060045,568040.483684925,5967206.24516807
1060,1060046,574102.943846605,5957343.32535348
1060,1060047,569037.842462098,5963330.54989796
1060,1060048,586946.530310143,5974743.88552401
1060,1060049,587410.82280883,5980087.73462156
1060,1060050,589038.248420078,5983622.98471924
1060,1060051,580526.191910677,5972638.98001974
1060,1060052,570915.044261977,5983823.68678704
1060,1060053,581539.298656507,5969772.99806598
1060,1060054,557984.651395903,5970223.97265861
1060,1060056,551395.842339972,5970996.81991116
1060,1060057,582652.172840208,5973745.19068486
1060,1060058,574498.761802841,5961379.3716848
1060,1060059,581861.774543169,5982660.24340701
1060,1060060,588523.506314705,5986953.12415622
1060,1060061,591380.973104673,5973140.65250318
1060,1060062,584759.871830486,5968785.19972072
1060,1060063,565716.067729967,5950678.71664087
1060,1060064,559900.464882754,5967492.64012524
1060,1060065,574992.202094852,5964899.36063566
1060,1060066,565425.552590251,5966818.58383374
1060,1060067,598202.042041187,5979391.05442798
1060,1060068,576848.505958581,5984322.94938694
1060,1060069,591738.471784704,5980221.83899993
1060,1060070,583297.471987487,5979729.80606924
1060,1060071,592017.278361748,5977918.17557814
1060,1060072,583984.000538501,5993341.09490151
1060,1060073,564520.344653093,5970624.34547685
1060,1060074,584843.143396573,5973210.1252452
1060,1060075,593011.572695439,5989811.03042889
1060,1060076,576560.188905466,5967803.04414613
1060,1060077,572453.543664679,5966433.93961261
1060,1060079,588322.477925292,5978234.90676012
1060,1060080,587060.4396718,5994351.25449665
1060,1060081,597473.400596501,5974883.94243407
1060,1060082,569703.185983631,5969074.16379231
1060,1060084,573862.623429264,5968553.69387426
1060,1060085,579920.89917084,5963528.76112671
1060,1060086,583046.792117649,5989387.63131482
1060,1060087,585750.204514347,5989111.78916562
1060,1060088,575537.692065058,5971460.91817456
1060,1060089,579763.695692255,5988717.57530708
1060,1060090,594768.67723199,5986300.14278344
1060,1060091,587194.125546168,5972853.30079744
1060,1060092,578840.193661352,5979318.85643714
1060,1060093,589581.253640506,5969469.76102403
1060,1060094,571765.665904658,5959841.41699503
1060,1060095,553686.746946497,5972850.51957248
1060,1060096,591692.968890386,5975375.992262
1060,1060097,592926.547714555,5983942.99178909
1060,1060098,595372.224079149,5977558.18209451
1060,1060099,559926.225930626,5979694.61445762
1060,1060100,566810.902227315,5965090.21913855
1060,1060101,580399.538088064,5975887.59678928
1061,1061001,528778.982826691,5991245.78059167
1061,1061002,518700.038517249,5980393.37973369
1061,1061003,528205.693182581,5986015.96270602
1061,1061004,538591.217521803,5957606.5502882
1061,1061005,545228.904490249,5974518.48212165
1061,1061006,529698.673736628,5968750.3732447
1061,1061007,526652.698867956,5970113.95587238
1061,1061008,527164.741508867,5976466.32485106
1061,1061010,529376.180076783,5975893.618816
1061,1061011,524002.099334534,5989716.7405464
1061,1061012,529130.286739651,5961827.57037594
1061,1061013,527230.116748947,5988263.5133917
1061,1061014,526126.094752153,5989613.14367662
1061,1061015,528921.268744919,5964648.16222716
1061,1061016,542271.347105598,5975589.31907471
1061,1061017,537712.959412828,5971862.27657789
1061,1061018,521119.240506003,5969554.48562308
1061,1061019,553207.680863483,5982612.88718573
1061,1061020,514768.871119893,5973287.43140853
